"simulated_health_index","simulated_expenditure","health_threshold","claims","premium","profit"
-76.427894888838,-4763.91807774331,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.376371505788,-4742.38474807001,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3841871720489,-4734.2954043394,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4073317843535,-4753.34749590084,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2930083494728,-4720.36576023258,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3110777124904,-4731.19381890814,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2254593753,-4733.75463181613,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2128000418239,-4737.0495222692,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3977455770439,-4717.11912914459,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4099142025975,-4728.73692850193,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3659133507691,-4757.11954628371,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.476931647609,-4707.10703784009,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.6225095102767,-4727.77220766382,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2933089728727,-4727.68123279539,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.0585541664683,-4672.224287797,-76.2069289096181,35.6470320417433,2.8813175204487,-32.7657145212946
-76.4864719160343,-4763.45015019903,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2641271915229,-4757.94429670716,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2716794779249,-4775.68206118334,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4902573047523,-4753.83358711005,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3183990435818,-4740.60617981202,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1968113973493,-4702.8079893314,-76.2069289096181,2.43073232257727,2.8813175204487,0.450585197871427
-76.3796906751124,-4708.37860717228,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.337190989698,-4727.30282817202,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3553710346236,-4736.57500909841,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4049289770169,-4745.45792230679,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3105364705331,-4710.6405741136,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4410199485283,-4752.24520490021,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3269573659357,-4733.01625360051,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4017311920582,-4745.84394821596,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4992612155239,-4751.90246198091,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4137247262591,-4736.94898212037,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3210577393203,-4725.79009915481,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5041255459478,-4734.46516518664,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4833746884723,-4753.78808126455,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4282776706049,-4765.21507351039,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3819589171737,-4697.45257038585,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2773044865299,-4713.54440911614,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5305293196946,-4724.41299784536,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2783449229509,-4744.78690122146,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.636371782308,-4774.18103807464,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5532669114946,-4741.20919648154,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3278660636097,-4748.81645027494,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2235346634788,-4708.88836786432,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2651555659127,-4713.29736432214,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3896986584057,-4712.07193431257,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3231778499917,-4731.08485082211,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3099485558621,-4736.28922916338,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2349519788573,-4750.50549736917,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3530916406548,-4729.27594329611,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2517657291673,-4681.28217661258,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1425887179608,-4720.17131643618,-76.2069289096181,15.4577310456649,2.8813175204487,-12.5764135252162
-76.3098139912336,-4739.2291113692,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4791012648989,-4769.36586486123,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2825205304935,-4730.02422586513,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4343114498875,-4770.94677507624,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1531902742807,-4703.47685043327,-76.2069289096181,12.9107071398128,2.8813175204487,-10.0293896193641
-76.354988269603,-4729.36417987772,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.423734744329,-4679.64702434129,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3992893809208,-4728.85042261408,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3664003075871,-4716.42279424642,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2788624010685,-4675.40480850616,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2533761328224,-4741.04771953676,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2258967329964,-4732.4684212783,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3711401374592,-4755.51534392869,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2350023169884,-4738.70012969694,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.294821290745,-4729.03177455994,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3231549357613,-4748.17563952206,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5975194827415,-4750.02803692009,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2727209682133,-4715.82202038604,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3906260782921,-4708.31619128002,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3703842492193,-4779.28354048744,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.233221727569,-4747.91636387323,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3469095221322,-4720.57117558414,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5464671262184,-4695.86581216031,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4210358642022,-4759.36945642556,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3665118523688,-4752.24623028527,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3101035128032,-4697.9684310409,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.0928728539333,-4742.40893934942,-76.2069289096181,27.4019673782865,2.8813175204487,-24.5206498578378
-76.5011613132311,-4716.34377801616,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1631553473981,-4743.07151961894,-76.2069289096181,10.5165983233644,2.8813175204487,-7.63528080291573
-76.4558248687288,-4783.21938812387,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.60482023568,-4760.56715594589,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1720426819262,-4690.66213892077,-76.2069289096181,8.38141620298564,2.8813175204487,-5.50009868253693
-76.4469464003331,-4736.73436380574,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3264369576033,-4730.94401488516,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1518952879889,-4710.99908251865,-76.2069289096181,13.2218275964135,2.8813175204487,-10.3405100759648
-76.1637963131182,-4721.35333048548,-76.2069289096181,10.3626063091083,2.8813175204487,-7.48128878865955
-76.1479991374301,-4671.9040729436,-76.2069289096181,14.1578777681623,2.8813175204487,-11.2765602477135
-76.2948549480814,-4713.65418065831,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1698866108957,-4712.95456540587,-76.2069289096181,8.89941226805259,2.8813175204487,-6.01809474760388
-76.4447825891823,-4759.51947791739,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.6295848494156,-4757.85284612349,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1934994797566,-4747.09311605356,-76.2069289096181,3.22642052422614,2.8813175204487,-0.345103003777441
-76.4610936665691,-4754.26657756321,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4560448024848,-4753.14275932244,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3957743650678,-4753.34010982364,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2312672553253,-4738.65001010446,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3424264745188,-4734.04815378518,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3230499273404,-4709.14094213068,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4250614272031,-4707.83291627102,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3026408381788,-4734.58547931786,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4814691413751,-4710.04114716172,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3089961020965,-4705.59406801094,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4882996979399,-4711.79274197373,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.22405488928,-4698.04311062205,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1954799480176,-4716.99082725512,-76.2069289096181,2.75061302453555,2.8813175204487,0.130704495913155
-76.7709396493182,-4808.17980556692,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3034159323921,-4721.48111381251,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.397538783528,-4756.05133414947,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4387367228109,-4738.33577370735,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2967419250315,-4706.81116033058,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4174044948979,-4732.63208048418,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4062309206344,-4729.27463484095,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3264323217717,-4707.7236377178,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3659552226117,-4746.72867174233,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.348465535375,-4693.96310962711,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.6282245832761,-4758.82039804937,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2642136610368,-4732.51530101008,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2154290548558,-4725.76010223694,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3628941298528,-4714.31481501072,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3955509840386,-4714.51271280846,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4137209564151,-4741.34368975638,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2968405818358,-4719.0961460655,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2209790533235,-4703.02890094659,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5168131100194,-4747.25089150566,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3113358258438,-4728.36168738,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2507021808959,-4732.82641059429,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3271447654943,-4720.31615503487,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3333288332792,-4740.79478446148,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4965903698642,-4711.85962313457,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3725016058953,-4737.06150828215,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.461623916393,-4742.0747808548,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2916657969362,-4709.01223069487,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3818302989715,-4692.82545425359,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3141658916072,-4720.84277271464,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3649359209112,-4691.10355718534,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.239034529176,-4731.7692966044,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1920227149681,-4710.69184911897,-76.2069289096181,3.58121326467167,2.8813175204487,-0.69989574422297
-76.6113725849726,-4749.90270506038,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4368158086702,-4693.26757819982,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1925451330391,-4726.03103138537,-76.2069289096181,3.45570232310022,2.8813175204487,-0.574384802651521
-76.2752416681459,-4672.53288514411,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2050613834679,-4712.54694907339,-76.2069289096181,0.448673157594012,2.8813175204487,2.43264436285469
-76.6367084180383,-4750.19459441578,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5273718285151,-4752.74287304875,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3197520608203,-4743.35701341116,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4354454292254,-4737.69321265433,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3078514115646,-4738.9698562906,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2956537540092,-4716.76014825848,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2577348990182,-4703.67384651953,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.290141429818,-4727.22899286351,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5728288943885,-4742.67712792289,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3449130568569,-4722.30704273971,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3770503506518,-4759.08427487446,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3882087618214,-4727.88355953861,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5179478172252,-4738.92467295641,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.290970212887,-4708.38338368006,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.230323870355,-4712.54573098697,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5735667546165,-4757.87921625702,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3010747958477,-4708.03445351132,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2719548751496,-4732.92808013424,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1983139830632,-4729.42651730803,-76.2069289096181,2.06973610481772,2.8813175204487,0.81158141563098
-76.1915995044599,-4744.35522507992,-76.2069289096181,3.68288958927073,2.8813175204487,-0.801572068822031
-76.2819833730827,-4699.00049864851,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.432239100434,-4724.93906578738,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5001434246278,-4722.19078512522,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4475329394484,-4736.38485351704,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3157385874996,-4739.49902360797,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3648247511109,-4666.64696354295,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2722395816041,-4746.14819468835,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2582306368904,-4748.85387247281,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4726493687293,-4714.46674615714,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2255621045171,-4727.50089848439,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.6076635528171,-4732.74892125275,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3503549351675,-4759.83463720821,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3834148538973,-4725.94332579218,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2661659150921,-4759.41599920736,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.281938720187,-4734.75274086642,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1899847098749,-4736.47637343455,-76.2069289096181,4.07084398829874,2.8813175204487,-1.18952646785004
-76.3363959757681,-4723.67714481758,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4099486297507,-4737.00288195957,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.397896697418,-4737.44311562242,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2577288744068,-4734.69376551365,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2585672318235,-4720.58243057977,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2921246695634,-4707.18062392967,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5502325378251,-4728.97770285654,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2077728607061,-4721.4559206734,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3366373952295,-4705.74602406313,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.6027658426639,-4758.5387543107,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.336545471642,-4712.60622735118,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1868420823977,-4707.90909637031,-76.2069289096181,4.82586023971385,2.8813175204487,-1.94454271926515
-76.2707362954035,-4733.82693175037,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4184732715565,-4735.87973327293,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3107418434118,-4716.16676692627,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2875696316885,-4704.56909845925,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3182937274312,-4734.16452787216,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3740192021769,-4728.80828081037,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5641344338644,-4736.09796180466,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3417306214539,-4722.89875546296,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4963958923837,-4725.9548886179,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4333053761285,-4745.85412987414,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3449740522048,-4741.35144987391,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1580248642251,-4698.00508556717,-76.2069289096181,11.7491969056686,2.8813175204487,-8.86787938521994
-76.289867883139,-4726.09513590067,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2931820776808,-4755.91692734537,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3628618746155,-4733.24927596793,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5220391904491,-4705.55358866309,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.6526692221931,-4783.3511242533,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.553275218463,-4792.37806898456,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3386293391141,-4737.72121741033,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1313294807489,-4717.40171818354,-76.2069289096181,18.1627627858347,2.8813175204487,-15.281445265386
-76.307806951291,-4713.09082900659,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3734346526605,-4765.74814737061,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4684532226609,-4765.9503027436,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4822284852294,-4740.40367945559,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.442258492927,-4726.5967913289,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1750096927119,-4701.22983989237,-76.2069289096181,7.66859186173246,2.8813175204487,-4.78727434128375
-76.469686426146,-4770.76171853477,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3016726286317,-4729.68735557135,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3739392296252,-4725.35652201692,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3719445209147,-4750.7758759822,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4119659542011,-4759.51016032333,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3596990321572,-4711.66491532425,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.144794334862,-4731.86183393297,-76.2069289096181,14.9278315851601,2.8813175204487,-12.0465140647114
-76.4570632524147,-4706.7075246525,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.4085509545778,-4707.62825596447,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.313703335371,-4731.34318916427,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3731439820355,-4753.19847255796,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3754534959678,-4775.04589695378,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.385260746878,-4717.85711075179,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5727701904232,-4750.0129596237,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3266285659986,-4690.06474194819,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3765374426845,-4693.68320363667,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5091007710212,-4761.47682688251,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.493005550392,-4739.62452175137,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5067005143555,-4743.48618314663,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2808838111161,-4678.90157930054,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.6210458119982,-4714.74956454212,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3668393992038,-4735.67920909022,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5955078527382,-4763.8858038226,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.1776586020627,-4697.08423685049,-76.2069289096181,7.03219139019343,2.8813175204487,-4.15087386974472
-76.3632916016076,-4755.39066956562,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.5223501741552,-4727.9552497564,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2657539632498,-4694.78761465889,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2608466460044,-4717.9349896031,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2340013056727,-4731.16843492071,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.2222828517074,-4720.46221824815,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3032995958212,-4727.11664437289,-76.2069289096181,0,2.8813175204487,2.8813175204487
-76.3935055775871,-4730.81127727034,-76.2069289096181,0,2.8813175204487,2.8813175204487
